"SMILES","logPow","UNIT {logPow}","Water solubility","UNIT {Water solubility}","logPow {measured, converted}","UNIT {logPow}","Water solubility {measured, converted}","UNIT {Water solubility}"
"CCCCOC1=CC=CC=C1NC(=O)OCCN1CCCCC1","4.37","Log unit","-","-","2344000.0","% ","-","-"
"CON(C)C(=O)NC1=CC=C(OCCC2=CC=CC=C2)C=C1","4.5","Log unit","-","-","3162000.0","% ","-","-"
"NC1=CC=C(CC2=CN=C(N)N=C2N)C=C1","0.22","Log unit","-","-","166.0","% ","-","-"
"CN(C)C1=CC=C(CC2=CN=C(N)N=C2N)C=C1","1.82","Log unit","-","-","6607.0","% ","-","-"
"NC1=NC=C(CC2=CC=CC(Cl)=C2)C(N)=N1","2.29","Log unit","-","-","19500.0","% ","-","-"
"CCN(CC)P(=O)(N(CC)CC)N1CCCC1","2.39","Log unit","-","-","24550.0","% ","-","-"
"O=C1N2C=CC=CC2=NC2=C1CCC2","1.19","Log unit","-","-","1549.0","% ","-","-"
"CC1=CN2C(=O)C3=C(CCC3)N=C2C=C1","1.63","Log unit","-","-","4266.0","% ","-","-"
"O=C1C=C2CCCC2N=C2CCCCN12","0.72","Log unit","-","-","524.8","% ","-","-"
"CCCOC1=NC=CN=C1","1.84","Log unit","-","-","6918.0","% ","-","-"
"OC(CN1C=CN=C1N(=O)=O)CN1CCCCC1","1.0","Log unit","-","-","1000.0","% ","-","-"
"[I-].CC1CCC(C[N+](C)(C)C)O1","-1.8","Log unit","-","-","1.585","% ","-","-"
"OC(=O)CC1=C(NC2=CC=CC(Cl)=C2Cl)C=CC=C1","4.86","Log unit","-","-","7244000.0","% ","-","-"
"OC(=O)CC1=C(NC2=CC=CC=C2)C=CC=C1","3.49","Log unit","-","-","309000.0","% ","-","-"
"CCCCOC(NC(=O)C1=CC=CC=C1O)C(Cl)(Cl)Cl","4.45","Log unit","-","-","2818000.0","% ","-","-"
"CCC(C)C(=O)NN","-0.33","Log unit","-","-","46.77","% ","-","-"
"CC1=CC=CC=C1N1C(=O)CCC1=O","0.29","Log unit","-","-","195.0","% ","-","-"
"CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O","2.62","Log unit","-","-","41690.0","% ","-","-"
"CCC1=C(C)N=C2C=CC=C(C)N2C1=O","1.86","Log unit","-","-","7244.0","% ","-","-"
"CCC1=C(C)N=C2CCCC(C)N2C1=O","1.43","Log unit","-","-","2692.0","% ","-","-"
"CCCC1=C(C)N=C2C=CC=CN2C1=O","1.75","Log unit","-","-","5623.0","% ","-","-"
"CCC1=C(C)C(=O)N2C(C)=CC=CC2=N1","1.87","Log unit","-","-","7413.0","% ","-","-"
"CCCC1=C(CC)C(=O)N2C(C)=CC=CC2=N1","2.37","Log unit","-","-","23440.0","% ","-","-"
"CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2","0.27","Log unit","-","-","186.2","% ","-","-"
"CON(C)C(=O)NC1=CC(=CC=C1)C(C)(C)C","3.21","Log unit","-","-","162200.0","% ","-","-"
"CC(=O)C1=CC=CC(=C1)N1C(N)=NC(N)=NC1(C)C","-0.22","Log unit","-","-","60.26","% ","-","-"
"CC1(C)N=C(N)N=C(N)N1C1=CC(OC2=CC(CNC(N)=O)=CC=C2)=CC=C1","0.9","Log unit","-","-","794.3","% ","-","-"
"CCCCOC1=CC(=CC=C1)N1C(N)=NC(N)=NC1(C)C","2.03","Log unit","-","-","10720.0","% ","-","-"
"COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C","1.71","Log unit","-","-","5129.0","% ","-","-"
"ClC1=C2OC3=C(Cl)C(Cl)=CC(Cl)=C3C2=C(Cl)C=C1","6.34","Log unit","-","-","2.188E8","% ","-","-"
"ClC1=CC=C2C(OC3=C2C(Cl)=CC(Cl)=C3Cl)=C1","6.23","Log unit","-","-","1.698E8","% ","-","-"
"ClC1=CC=C(Cl)C2=C1OC1=C(Cl)C=CC(Cl)=C21","5.6","Log unit","-","-","3.981E7","% ","-","-"
"ClC1=CC=C(Cl)C2=C1OC1=C2C(Cl)=C(Cl)C=C1Cl","6.59","Log unit","-","-","3.89E8","% ","-","-"
"CC(C)N(C(C)C)C(=O)C1=CC=CC=C1Cl","3.0","Log unit","-","-","100000.0","% ","-","-"
"CN1C(C)=NS(=O)(=O)C2=CC=CN=C12","-0.05","Log unit","-","-","89.13","% ","-","-"
"CC1=NS(=O)(=O)C2=CC=CN=C2N1","-0.25","Log unit","-","-","56.23","% ","-","-"
"[Cl-].CC[NH+]1CC(O)C2=CC=CC3=C2C1CCC3","-0.11","Log unit","-","-","77.62","% ","-","-"
"CN(C)CCC(C1=CC=CC=C1)C1=CC=C(C=C1)C(C)(C)C","5.1","Log unit","-","-","1.259E7","% ","-","-"
"CN(C)CCCC(C1=CC=CC=C1)C1=CC=C(C=C1)C(C)(C)C","5.72","Log unit","-","-","5.248E7","% ","-","-"
"CN(C)CCN(CC1=CC=C(C=C1)C(C)(C)C)C1=CC=CC=C1","5.34","Log unit","-","-","2.188E7","% ","-","-"
"CN(C)C(=O)NC1=CC(OCCC2=CC=CC=C2)=CC=C1","3.39","Log unit","-","-","245500.0","% ","-","-"
"OCC1OC(O)C(NC(=O)N(CCCl)N=O)C(O)C1O","-0.66","Log unit","-","-","21.88","% ","-","-"
"ClC1=CC(Cl)=C(Cl)C2=C1C1=C(O2)C=CC(Cl)=C1Cl","6.51","Log unit","-","-","3.236E8","% ","-","-"
"NC(CC12CC3CC(CC(C3)C1)C2)C(O)=O","0.43","Log unit","-","-","269.2","% ","-","-"
"CC1=CC=CC2=C1C(=O)N1CCCC1=N2","1.59","Log unit","-","-","3890.0","% ","-","-"
"ClC1=C(C=C(C=N1)C1=CC=NC=C1)C#N","1.74","Log unit","-","-","5495.0","% ","-","-"
"COC1=C(C=C(C=N1)C1=CC=NC=C1)C#N","2.02","Log unit","-","-","10470.0","% ","-","-"
"CCOC(=O)C1=CN=C2CC(C)CCN2C1=O","0.66","Log unit","-","-","457.1","% ","-","-"
"CC(C)OCC(O)CN1C=CN=C1N(=O)=O","0.51","Log unit","-","-","323.6","% ","-","-"
"COCCN1C=CN=C1N(=O)=O","0.12","Log unit","-","-","131.8","% ","-","-"
"O=N(=O)C1=NC=CN1CCCOC1=CC=CC=C1","2.38","Log unit","-","-","23990.0","% ","-","-"
"CC(=O)CN1C=CN=C1N(=O)=O","-0.34","Log unit","-","-","45.71","% ","-","-"
"CCOCCN1C=CN=C1N(=O)=O","0.53","Log unit","-","-","338.8","% ","-","-"
"O=N(=O)C1=NC=CN1CCOC1=CC=CC=C1","1.89","Log unit","-","-","7762.0","% ","-","-"
"COCC(O)CN1C=C(N=C1C)N(=O)=O","-0.36","Log unit","-","-","43.65","% ","-","-"
"CS(=O)(=O)CCN1C=CN=C1N(=O)=O","-1.3","Log unit","-","-","5.012","% ","-","-"
"O=N(=O)C1=NC=CN1CCS(=O)(=O)C1=CC=CC=C1","0.52","Log unit","-","-","331.1","% ","-","-"
"CNC(=O)ON=CC1=CC=C(Cl)C=C1","2.27","Log unit","-","-","18620.0","% ","-","-"
"CCSC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C=C1OC","1.79","Log unit","-","-","6166.0","% ","-","-"
"COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1N1C=CC=C1","1.78","Log unit","-","-","6026.0","% ","-","-"
"NC1=NC(=O)N(C=C1)C1CC(CO)C(O)C1O","-2.41","Log unit","-","-","0.389","% ","-","-"
"CCS(=O)(=O)C1=CC(OC)=C(OC)C(OC)=C1","1.05","Log unit","-","-","1122.0","% ","-","-"
"COC1=CC(=CC(OC)=C1OC)S(=O)(=O)CCC(C)C","2.12","Log unit","-","-","13180.0","% ","-","-"
"CCCS(=O)(=O)C1=CC(OC)=C(OC)C(OC)=C1","1.56","Log unit","-","-","3631.0","% ","-","-"
"COC1=CC(=CC(OC)=C1OC)S(=O)(=O)CC(O)C1=CC=CC=C1","1.65","Log unit","-","-","4467.0","% ","-","-"
"CCCCN(C)CCS(=O)(=O)C1=CC(OC)=C(OC)C(OC)=C1","2.05","Log unit","-","-","11220.0","% ","-","-"
"CCCCN(CCCC)CCS(=O)(=O)C1=CC(OC)=C(OC)C(OC)=C1","3.55","Log unit","-","-","354800.0","% ","-","-"
"CCN(CC)CCNC(=O)C1=CC(Br)=CC=C1OC","3.2","Log unit","-","-","158500.0","% ","-","-"
"CCN(CC)CCNC(=O)C1=CC(Cl)=CC(Cl)=C1","3.77","Log unit","-","-","588800.0","% ","-","-"
"CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1","4.58","Log unit","-","-","3802000.0","% ","-","-"
"COC1=C(OC)C(OC)=C2C(CCC(NC(=O)C(F)(F)F)C3=CC(=O)C(O)=CC=C23)=C1","1.82","Log unit","-","-","6607.0","% ","-","-"
"CCNC(=O)NC(C)=O","-0.01","Log unit","-","-","97.72","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC(=CC=C1)[N+]([O-])=O","-2.66","Log unit","-","-","0.2188","% ","-","-"
"[Br-].COC1=CC=CC(C[N+](C)(C)C)=C1","-1.9","Log unit","-","-","1.259","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC(=CC=C1)C(N)=O","-2.8","Log unit","-","-","0.1585","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC(N)=CC=C1","-2.5","Log unit","-","-","0.3162","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC=CC(=C1)C#N","-3.05","Log unit","-","-","0.08913","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC(O)=CC=C1","-2.4","Log unit","-","-","0.3981","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC(Br)=CC=C1","-1.81","Log unit","-","-","1.549","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC(F)=CC=C1","-2.2","Log unit","-","-","0.631","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC=CC(=C1)C(F)(F)F","-1.35","Log unit","-","-","4.467","% ","-","-"
"[Br-].C[N+](C)(C)CC1=CC(I)=CC=C1","-1.51","Log unit","-","-","3.09","% ","-","-"
"[Br-].CCC1=CC=CC(C[N+](C)(C)C)=C1","-1.62","Log unit","-","-","2.399","% ","-","-"
"COC1=C(OC)C(OC)=C2C(CCC(NC(=O)C(F)(F)F)C3=C2C=CC(=O)C(OC)=C3)=C1","2.08","Log unit","-","-","12020.0","% ","-","-"
"CN(C)C1CC(C)(C)N(O)C(C)(C)C1","1.13","Log unit","-","-","1349.0","% ","-","-"
"COC1=CC=CN=C1CCCCNC1=NC(=O)C(CC2=CN=C(C)C=C2)=CN1","2.58","Log unit","-","-","38020.0","% ","-","-"
"COC1=C(Cl)C=CC(=C1)C(=O)CCCC(O)=O","2.17","Log unit","-","-","14790.0","% ","-","-"
"CC1=CC(O[Si]23OCCN(CCO2)CCO3)=CC=C1","0.15","Log unit","-","-","141.3","% ","-","-"
"CNC1=CC=C(C=C1)S(=O)(=O)N(C)C","1.43","Log unit","-","-","2692.0","% ","-","-"
"FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC(Cl)=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C(Cl)=C1","5.8","Log unit","-","-","6.31E7","% ","-","-"
"COC1=CC(CC2=CN=C(N)N=C2N)=CC(O)=C1O","-0.31","Log unit","-","-","48.98","% ","-","-"
"CCCCCCN1CC(CC1=O)C(=O)OC","2.3","Log unit","-","-","19950.0","% ","-","-"
"CN1N=C(C)C(C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1OCC(=O)C1=CC=CC=C1","3.69","Log unit","-","-","489800.0","% ","-","-"
"ClC1=CC=C(OC2=CC(Cl)=C(Cl)C=C2Cl)C(Cl)=C1Cl","7.01","Log unit","-","-","1.023E9","% ","-","-"
"ClC1=CC(Cl)=C(OC2=CC=C(Cl)C(Cl)=C2Cl)C=C1","6.28","Log unit","-","-","1.905E8","% ","-","-"
"ClC1=CC(Cl)=C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C=C1","6.72","Log unit","-","-","5.248E8","% ","-","-"
"ClC1=CC=C(OC2=C(Cl)C(Cl)=C(Cl)C=C2)C(Cl)=C1Cl","6.82","Log unit","-","-","6.607E8","% ","-","-"
"ClC1=C(Cl)C(Cl)=C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C=C1","7.28","Log unit","-","-","1.905E9","% ","-","-"
"COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C","3.4","Log unit","-","-","251200.0","% ","-","-"
"ClC1=C(Cl)C(Cl)=C2OC3=C(Cl)C=CC=C3OC2=C1","6.39","Log unit","-","-","2.455E8","% ","-","-"
"CCN1CCCC1CNC(=O)C1=C(OC)C=C(N)C(=C1)S(=O)(=O)CC","1.1","Log unit","-","-","1259.0","% ","-","-"
"COC(=O)N1C=C(F)C(=O)NC1=O","-0.68","Log unit","-","-","20.89","% ","-","-"
"CC(C)COC(=O)N1C=C(F)C(=O)NC1=O","0.87","Log unit","-","-","741.3","% ","-","-"
"CN(C)CCN1N=NN=C1SCC1=C(N2C(SC1)C(NC(=O)CC1=CSC(N)=N1)C2=O)C(=O)OCOC(=O)C(C)(C)C","1.57","Log unit","-","-","3715.0","% ","-","-"
"ClC1=CC(Cl)=C(Cl)C=C1OC1=CC(Cl)=C(Cl)C=C1Cl","6.72","Log unit","-","-","5.248E8","% ","-","-"
"NC(=O)CCCC1=CC=NC=C1","-0.09","Log unit","-","-","81.28","% ","-","-"
"ClC1=CC=C2OC3=C(Cl)C(Cl)=C(Cl)C=C3OC2=C1Cl","6.74","Log unit","-","-","5.495E8","% ","-","-"
"ClC1=CC(Cl)=C2OC3=CC(Cl)=C(Cl)C(Cl)=C3OC2=C1","6.53","Log unit","-","-","3.388E8","% ","-","-"
"ClC1=CC(Cl)=C2OC3=C(OC2=C1)C=C(Cl)C(Cl)=C3Cl","6.4","Log unit","-","-","2.512E8","% ","-","-"
"COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3","3.53","Log unit","-","-","338800.0","% ","-","-"
"CC1=C(OC2=CC=CC=C2C1=O)C1=CC=CC=C1","3.92","Log unit","-","-","831800.0","% ","-","-"
"CCC12CCN(CC3(O)CC3)[C@H](CC3=C1C=C(O)C=C3)C2(C)C","3.82","Log unit","-","-","660700.0","% ","-","-"
"ClC1=CC(Cl)=C2C(OC3=C2C=C(Cl)C=C3Cl)=C1","6.37","Log unit","-","-","2.344E8","% ","-","-"
"ClC1=CN=C(C#N)C(=N1)C#N","0.95","Log unit","-","-","891.3","% ","-","-"
"CCC1=C(Cl)N=C(C#N)C(=N1)C#N","1.79","Log unit","-","-","6166.0","% ","-","-"
"CCCCC1=C(Cl)N=C(C#N)C(=N1)C#N","2.89","Log unit","-","-","77620.0","% ","-","-"
"CCCCC1=C(C)N=C(C#N)C(=N1)C#N","2.3","Log unit","-","-","19950.0","% ","-","-"
"CC(O)(C(=O)NC1=CC(=C(C=C1)N(=O)=O)C(F)(F)F)C(F)(F)F","3.21","Log unit","-","-","162200.0","% ","-","-"
"CC(=O)C1=CC(NC(=O)CC2=CC=CC=C2)=CC=C1","2.62","Log unit","-","-","41690.0","% ","-","-"
"CC1=C(Cl)N=C(C#N)C(=N1)C#N","1.29","Log unit","-","-","1950.0","% ","-","-"
"CC1(C)CCC(CC1)(N1CCCCC1)C1=CC=CC=C1","6.39","Log unit","-","-","2.455E8","% ","-","-"
"CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1N(=O)=O","2.9","Log unit","-","-","79430.0","% ","-","-"
"CC(=NNC(N)=N)C1=CC=CS1","1.05","Log unit","-","-","1122.0","% ","-","-"
"C1COCCOCCOCCOC2=CC=CC=C2OCCOCCOCCO1","0.45","Log unit","-","-","281.8","% ","-","-"
"CC1CC(C)(C)CC(C1)(N1CCCCC1)C1=CC=CC=C1","6.35","Log unit","-","-","2.239E8","% ","-","-"
"CC1=NC(N)=CC2=C1C1=CC=CC=C1N2","1.97","Log unit","-","-","9333.0","% ","-","-"
"O=C(CC1CCCCC1)N1CCCCC1","3.2","Log unit","-","-","158500.0","% ","-","-"
"CC(C)S(=O)(=O)N1C(N)=NC2=C1C=C(C=C2)C(=NO)C1=CC=CC=C1","3.1","Log unit","-","-","125900.0","% ","-","-"
"CCN(CC)CC(=O)NC1C2=C(C=CC=C2)C2=C1C=CC=C2","3.64","Log unit","-","-","436500.0","% ","-","-"
"CCN(CC)CC(=O)NCC1=CC=CC=C1","2.14","Log unit","-","-","13800.0","% ","-","-"
"CCCN(CCC)CC(=O)NCC1=CC=CC=C1","3.11","Log unit","-","-","128800.0","% ","-","-"
"O=C(CN1CCCCC1)NCC1=CC=CC=C1","2.27","Log unit","-","-","18620.0","% ","-","-"
"O=C(CN1CCOCC1)NCC1=CC=CC=C1","0.67","Log unit","-","-","467.7","% ","-","-"
"CCCN(CCC)CC(=O)NC1C2=C(C=CC=C2)C2=C1C=CC=C2","4.61","Log unit","-","-","4074000.0","% ","-","-"
"CCCCCCCCCCCCCC1=CC=CC(O)=C1","8.84","Log unit","-","-","6.918E10","% ","-","-"
"COC1=CC=C(C=C1)C1=NCC(=O)N(C)C2=CC=C(Cl)C=C12","3.15","Log unit","-","-","141300.0","% ","-","-"
"ClC1=CC2=C(C=C1)N=C(N=N2=O)N1C=CN=C1","2.04","Log unit","-","-","10960.0","% ","-","-"
"CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1","4.3","Log unit","-","-","1995000.0","% ","-","-"
"CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC","3.86","Log unit","-","-","724400.0","% ","-","-"
"CC(=O)NC1=CC2=C(C=C1)C1=C(C2)C=C(C=C1)N(=O)=O","3.08","Log unit","-","-","120200.0","% ","-","-"
"CN(N=O)C(=O)N(C)C1=CC=CC=C1","1.58","Log unit","-","-","3802.0","% ","-","-"
"[O-][N+](=O)C1=C(C=CC=C1)C(=O)NCCN1CCN2CCC3NC4=CC=CC=C4C3=C2C1","1.8","Log unit","-","-","6310.0","% ","-","-"
"O=C(NCCN1CCN2CCC3NC4=CC=CC=C4C3=C2C1)C1=CC=CC=C1","1.52","Log unit","-","-","3311.0","% ","-","-"
"COC1=C(OC)C=C2N[Pt](Cl)(Cl)NC2=C1","-0.47","Log unit","-","-","33.88","% ","-","-"
"COC1=CC=C2N[Pt](Cl)(Cl)NC2=C1","-0.57","Log unit","-","-","26.92","% ","-","-"
"ClC1=C(Cl)C=C2N[Pt](Cl)(Cl)NC2=C1","0.56","Log unit","-","-","363.1","% ","-","-"
"NC1C2CCC1C1=CC=CC=C21","2.08","Log unit","-","-","12020.0","% ","-","-"
"FC1=CC=CC=C1N1C(=O)CCC1=O","0.22","Log unit","-","-","166.0","% ","-","-"
"IC1=CC=CC=C1N1C(=O)CCC1=O","0.8","Log unit","-","-","631.0","% ","-","-"
"IC1=CC=CC(=C1)N1C(=O)CCC1=O","1.39","Log unit","-","-","2455.0","% ","-","-"
"CCC1=CC=CC(=C1)N1C(=O)CCC1=O","1.04","Log unit","-","-","1096.0","% ","-","-"
"COC(=O)C1=CC=CC(=C1)N1C(=O)CCC1=O","0.36","Log unit","-","-","229.1","% ","-","-"
"CCC1=CC=C(C=C1)N1C(=O)CCC1=O","1.1","Log unit","-","-","1259.0","% ","-","-"
"COC(=O)C(C(C)C)C1=CC=CC=C1","3.33","Log unit","-","-","213800.0","% ","-","-"
"COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1","4.05","Log unit","-","-","1122000.0","% ","-","-"
"OC1=C(Br)C=C(Br)C=C1C(=O)NC1=CC=C(Cl)C=C1N(=O)=O","5.05","Log unit","-","-","1.122E7","% ","-","-"
"CNCCOC1=CC(C)=C(O)C=C1C(C)C","2.35","Log unit","-","-","22390.0","% ","-","-"
"COC1=CC(CC2=C(C)C3=C(N=C2)N=C(N)N=C3N)=C(OC)C=C1","2.13","Log unit","-","-","13490.0","% ","-","-"
"COC(=O)NC1=CC=CC(F)=C1","2.21","Log unit","-","-","16220.0","% ","-","-"
"CCC1=CC=CC=C1C1=NC(N)=NC(N)=N1","1.65","Log unit","-","-","4467.0","% ","-","-"
"COC1=CC=CC=C1C1=NC(N)=NC(N)=N1","0.58","Log unit","-","-","380.2","% ","-","-"
"CCOC1=CC=CC=C1C1=NC(N)=NC(N)=N1","1.03","Log unit","-","-","1072.0","% ","-","-"
"CC(C)CNC1=C(C)N(C)C(=O)N(C1=O)C1=CC=CC=C1","1.48","Log unit","-","-","3020.0","% ","-","-"
"NC1=NC(=NC(N)=N1)C1=CC=CC=C1I","1.41","Log unit","-","-","2570.0","% ","-","-"
"CC(C)NC(C)C(O)COC1=CC=C(C)C2=C1CCC2","3.19","Log unit","-","-","154900.0","% ","-","-"
"CC1=C(CSCCNC2=NC(=O)C(CC3=CC=C4OCOC4=C3)=CN2)N=CN1","2.11","Log unit","-","-","12880.0","% ","-","-"
"CCN(CC)CCOC(=O)C=CC1=CC=C(OC)C=C1","3.55","Log unit","-","-","354800.0","% ","-","-"
"CCN(CC)CCOC(=O)C=CC1=CC(OC)=C(OC)C(OC)=C1","2.84","Log unit","-","-","69180.0","% ","-","-"
"CCN(CC)CCOC(=O)C=CC1=CC=C(F)C=C1","3.52","Log unit","-","-","331100.0","% ","-","-"
"COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=C(N3)C=CC=C2)C=CC=C1","4.19","Log unit","-","-","1549000.0","% ","-","-"
"CC1CC(CC=C)(C(=O)NC(N)=O)C(=O)O1","0.34","Log unit","-","-","218.8","% ","-","-"
"CC1CC(CC=C)(C(=O)NC(N)=O)C(=O)O1","0.22","Log unit","-","-","166.0","% ","-","-"
"CC(C)=CC1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C","2.9","Log unit","-","-","79430.0","% ","-","-"
"COC(=O)C(=CC1=CC=CO1)N(=O)=O","1.88","Log unit","-","-","7586.0","% ","-","-"
"CC(=O)C1=CC=C2N=CC=CC2=C1","1.58","Log unit","-","-","3802.0","% ","-","-"
"CCOC1=C(OC)C=CC(CC2=CN=C(N)N=C2N)=C1","1.2","Log unit","-","-","1585.0","% ","-","-"
"O=C1OC2(CCCC2)C2=CC=CC=C12","2.56","Log unit","-","-","36310.0","% ","-","-"
"CCOC1=CC(CC2=CN=C(N)N=C2N)=CC(OCC)=C1N1C=CC=C1","2.89","Log unit","-","-","77620.0","% ","-","-"
"NC1CC2OC1C1=CC=CC=C21","0.75","Log unit","-","-","562.3","% ","-","-"
"NC1CC2OC1C1=CC=CC=C21","0.4","Log unit","-","-","251.2","% ","-","-"
"CN(C(=O)COC1=NC2=C(S1)C=CC=C2)C1=CC=CC=C1","3.23","Log unit","-","-","169800.0","% ","-","-"
"COC1=C(C)C=C(CC2=CN=C(N)N=C2N)C=C1","1.91","Log unit","-","-","8128.0","% ","-","-"
"COC1=C(C)C=CC(CC2=CN=C(N)N=C2N)=C1","2.14","Log unit","-","-","13800.0","% ","-","-"
"COC1=C(C=C(CC2=CN=C(N)N=C2N)C=C1)C(C)C","2.79","Log unit","-","-","61660.0","% ","-","-"
"COC1=C(C=CC(CC2=CN=C(N)N=C2N)=C1)C(C)C","3.14","Log unit","-","-","138000.0","% ","-","-"
"COC1=CC(CC2=CN=C(N)N=C2N)=CC=C1Cl","1.87","Log unit","-","-","7413.0","% ","-","-"
"COC1=CC=C(CC2=CN=C(N)N=C2N)C=C1Cl","1.65","Log unit","-","-","4467.0","% ","-","-"
"COCC(=O)NC1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I","-2.05","Log unit","-","-","0.8913","% ","-","-"
"COC1=C(O)C=CC(CC2=CN=C(N)N=C2N)=C1","0.64","Log unit","-","-","436.5","% ","-","-"
"COC1=C(C=CC(=C1)S(C)=O)C1=NC2=C(N1)C=CC=N2","1.18","Log unit","-","-","1514.0","% ","-","-"
"COC(=O)C(=CC1=CC=C(C)O1)C#N","2.22","Log unit","-","-","16600.0","% ","-","-"
"CC1=CC2=C(C=CO2)C2=C1C=CC(=O)O2","2.41","Log unit","-","-","25700.0","% ","-","-"
"COC1=CC=CC(NC(=O)NN)=C1","0.17","Log unit","-","-","147.9","% ","-","-"
"NNC(=O)NC1=CC(Cl)=CC=C1Cl","1.07","Log unit","-","-","1175.0","% ","-","-"
"NNC(=O)NC1=CC=CC=C1Br","0.66","Log unit","-","-","457.1","% ","-","-"
"NNC(=O)CNC1=CC(Br)=CC=C1","0.96","Log unit","-","-","912.0","% ","-","-"
"NNC(=O)NC1=CC=C(I)C=C1","1.24","Log unit","-","-","1738.0","% ","-","-"
"NNC(=O)NC1=CC(O)=CC=C1","-0.5","Log unit","-","-","31.62","% ","-","-"
"NNC(=O)NC1=CC=C(O)C=C1","-0.55","Log unit","-","-","28.18","% ","-","-"
"NNC(=O)NC1=CC=CC=C1C(O)=O","-0.49","Log unit","-","-","32.36","% ","-","-"
"NNC(=O)NC1=CC=CC(=C1)C(O)=O","-0.16","Log unit","-","-","69.18","% ","-","-"
"NNC(=O)NC1=CC=C(C=C1)C(O)=O","-0.21","Log unit","-","-","61.66","% ","-","-"
"CC(C)C1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1","1.23","Log unit","-","-","1698.0","% ","-","-"
"COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1","0.4","Log unit","-","-","251.2","% ","-","-"
"CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12","3.95","Log unit","-","-","891300.0","% ","-","-"
"COC1=C(C)C=C(CC2=CN=C(N)N=C2N)C=C1C","2.19","Log unit","-","-","15490.0","% ","-","-"
"CCOC(=O)C(CC)(CC)C(=O)NC(N)=O","1.45","Log unit","-","-","2818.0","% ","-","-"
"CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C","1.99","Log unit","-","-","9772.0","% ","-","-"
"CCC(CC)(C(=O)NC(N)=O)C(=O)OCC1=CC=CC=C1","2.74","Log unit","-","-","54950.0","% ","-","-"
"CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC","1.0","Log unit","-","-","1000.0","% ","-","-"
"CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC","0.99","Log unit","-","-","977.2","% ","-","-"
"CCC(C(=O)NC(N)=O)(C(=O)OC)C1=CC=CC=C1","1.58","Log unit","-","-","3802.0","% ","-","-"
"COC(=O)C(CC=C)(CC=C)C(=O)NC(N)=O","1.37","Log unit","-","-","2344.0","% ","-","-"
"CNC(=O)NC(=O)C(C)(C1CCCC=C1)C(=O)OC","1.75","Log unit","-","-","5623.0","% ","-","-"
"CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1","1.8","Log unit","-","-","6310.0","% ","-","-"
"CCC(CC)(C(=O)NC(N)=S)C(=O)OC","1.82","Log unit","-","-","6607.0","% ","-","-"
"OC(CN1C=CN=C1)C1=CC=C(CCC2=CC=CC=C2)C=C1","3.4","Log unit","-","-","251200.0","% ","-","-"
"CN1CCC2=CC=CC(Cl)=C2CC1","2.92","Log unit","-","-","83180.0","% ","-","-"
"CCOC(=O)C1=CC=C2N=CC=CC2=C1","2.64","Log unit","-","-","43650.0","% ","-","-"
"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1","-0.2","Log unit","-","-","63.1","% ","-","-"
